,REIT,REIT_yield
1988-04-13,3.501000363733851,0.0
1988-04-14,3.4708194483272132,0.0
1988-04-15,3.4632729007254266,0.0
1988-04-18,3.4481847508348302,0.0
1988-04-19,3.4632729007254266,0.0
1988-04-20,3.4595006159871287,0.0
1988-04-21,3.4595006159871287,0.0
1988-04-22,3.4670451854637245,0.0
1988-04-25,3.4745923924405746,0.0
1988-04-26,3.4821386103548293,0.0
1988-04-27,3.4821386103548293,0.0
1988-04-28,3.4745923924405746,0.0
1988-04-29,3.4934541458195962,0.0
1988-05-02,3.4896821907688302,0.0
1988-05-03,3.485909906030532,0.0
1988-05-04,3.4896821907688302,0.0
1988-05-05,3.4708194483272132,0.0
1988-05-06,3.4708194483272132,0.0
1988-05-09,3.4670451854637245,0.0
1988-05-10,3.4708194483272132,0.0
1988-05-11,3.4481847508348302,0.0
1988-05-12,3.440639192295639,0.0
1988-05-13,3.451957035573128,0.0
1988-05-16,3.4444108176588735,0.0
1988-05-17,3.418002846365597,0.0
1988-05-18,3.3915955344473843,0.0
1988-05-19,3.380276372419768,0.0
1988-05-20,3.3915955344473843,0.0
1988-05-23,3.3727314732556404,0.0
1988-05-24,3.3727314732556404,0.0
1988-05-25,3.380276372419768,0.0
1988-05-26,3.384049646220661,0.0
1988-05-27,3.4029104105370878,0.0
1988-05-31,3.4104579472014693,0.0
1988-06-01,3.42932134901815,0.0
1988-06-02,3.4217741420412997,0.0
1988-06-03,3.440639192295639,0.0
1988-06-06,3.436865259119682,0.0
1988-06-07,3.4330929743813843,0.0
1988-06-08,3.451957035573128,0.0
1988-06-09,3.4632729007254266,0.0
1988-06-10,3.4632729007254266,0.0
1988-06-13,3.4745923924405746,0.0
1988-06-14,3.4896821907688302,0.0
1988-06-15,3.497227749308021,0.0
1988-06-16,3.481888707205762,0.0165198239273527
1988-06-17,3.4857239622626244,0.0
1988-06-20,3.481888707205762,0.0
1988-06-21,3.4780547708990266,0.0
1988-06-22,3.4742191861546323,0.0
1988-06-23,3.489556579819233,0.0
1988-06-24,3.504895621921492,0.0
1988-06-27,3.497227749308021,0.0
1988-06-28,3.5202346640237514,0.0
1988-06-29,3.504895621921492,0.0
1988-06-30,3.524071237830741,0.0
1988-07-01,3.512567780472876,0.0
1988-07-05,3.5202346640237514,0.0
1988-07-06,3.5164013870920794,0.0
1988-07-07,3.5164013870920794,0.0
1988-07-08,3.5087312066658862,0.0
1988-07-11,3.5164013870920794,0.0
1988-07-12,3.527904514762413,0.0
1988-07-13,3.524071237830741,0.0
1988-07-14,3.531739110444212,0.0
1988-07-15,3.531739110444212,0.0
1988-07-18,3.524071237830741,0.0
1988-07-19,3.527904514762413,0.0
1988-07-20,3.5355770030013285,0.0
1988-07-21,3.531739110444212,0.0
1988-07-22,3.524071237830741,0.0
1988-07-25,3.5202346640237514,0.0
1988-07-26,3.5202346640237514,0.0
1988-07-27,3.524071237830741,0.0
1988-07-28,3.5164013870920794,0.0
1988-07-29,3.5394099502454686,0.0
1988-08-01,3.5394099502454686,0.0
1988-08-02,3.5624175243362624,0.0
1988-08-03,3.543244216239736,0.0
1988-08-04,3.5394099502454686,0.0
1988-08-05,3.543244216239736,0.0
1988-08-08,3.550912088853207,0.0
1988-08-09,3.5470781525464714,0.0
1988-08-10,3.5202346640237514,0.0
1988-08-11,3.504895621921492,0.0
1988-08-12,3.504895621921492,0.0
1988-08-15,3.497227749308021,0.0
1988-08-16,3.5164013870920794,0.0
1988-08-17,3.504895621921492,0.0
1988-08-18,3.497227749308021,0.0
1988-08-19,3.497227749308021,0.0
1988-08-22,3.5010616856147565,0.0
1988-08-23,3.497227749308021,0.0
1988-08-24,3.497227749308021,0.0
1988-08-25,3.489556579819233,0.0
1988-08-26,3.4857239622626244,0.0
1988-08-29,3.4857239622626244,0.0
1988-08-30,3.489556579819233,0.0
1988-08-31,3.504895621921492,0.0
1988-09-01,3.497227749308021,0.0
1988-09-02,3.5010616856147565,0.0
1988-09-06,3.504895621921492,0.0
1988-09-07,3.512567780472876,0.0
1988-09-08,3.5202346640237514,0.0
1988-09-09,3.5202346640237514,0.0
1988-09-12,3.5164013870920794,0.0
1988-09-13,3.5355770030013285,0.0
1988-09-14,3.5433714756269916,0.016501649888014086
1988-09-15,3.539471931501438,0.0
1988-09-16,3.5472673931896965,0.0
1988-09-19,3.5589617396284456,0.0
1988-09-20,3.5472673931896965,0.0
1988-09-21,3.5355750248761377,0.0
1988-09-22,3.5355750248761377,0.0
1988-09-23,3.5550661517532727,0.0
1988-09-26,3.5316761401256476,0.0
1988-09-27,3.5355750248761377,0.0
1988-09-28,3.5355750248761377,0.0
1988-09-29,3.539471931501438,0.0
1988-09-30,3.5589617396284456,0.0
1988-10-03,3.5433714756269916,0.0
1988-10-04,3.539471931501438,0.0
1988-10-05,3.5511656185651232,0.0
1988-10-06,3.5472673931896965,0.0
1988-10-07,3.5550661517532727,0.0
1988-10-10,3.566759179441895,0.0
1988-10-11,3.5589617396284456,0.0
1988-10-12,3.562859635316341,0.0
1988-10-13,3.5589617396284456,0.0
1988-10-14,3.566759179441895,0.0
1988-10-17,3.5589617396284456,0.0
1988-10-18,3.570658064192385,0.0
1988-10-19,3.570658064192385,0.0
1988-10-20,3.566759179441895,0.0
1988-10-21,3.570658064192385,0.0
1988-10-24,3.562859635316341,0.0
1988-10-25,3.566759179441895,0.0
1988-10-26,3.570658064192385,0.0
1988-10-27,3.5589617396284456,0.0
1988-10-28,3.566759179441895,0.0
1988-10-31,3.5277782444377523,0.0
1988-11-01,3.539471931501438,0.0
1988-11-02,3.539471931501438,0.0
1988-11-03,3.5433714756269916,0.0
1988-11-04,3.5355750248761377,0.0
1988-11-07,3.5238806784373886,0.0
1988-11-08,3.519981134311835,0.0
1988-11-09,3.519981134311835,0.0
1988-11-10,3.5238806784373886,0.0
1988-11-11,3.504390870310381,0.0
1988-11-14,3.504390870310381,0.0
1988-11-15,3.5082894253733397,0.0
1988-11-16,3.492695205121505,0.0
1988-11-17,3.4887973094336098,0.0
1988-11-18,3.492695205121505,0.0
1988-11-21,3.4771029629948607,0.0
1988-11-22,3.4771029629948607,0.0
1988-11-23,3.4771029629948607,0.0
1988-11-25,3.4771029629948607,0.0
1988-11-28,3.4732047376194335,0.0
1988-11-29,3.4771029629948607,0.0
1988-11-30,3.4771029629948607,0.0
1988-12-01,3.481000858682756,0.0
1988-12-02,3.4771029629948607,0.0
1988-12-05,3.4693068419315383,0.0
1988-12-06,3.4848994137457145,0.0
1988-12-07,3.4887973094336098,0.0
1988-12-08,3.496594419559527,0.0
1988-12-09,3.504390870310381,0.0
1988-12-12,3.5082894253733397,0.0
1988-12-13,3.504330207804539,0.015819208357678072
1988-12-14,3.5003696714856107,0.0
1988-12-15,3.5162065417608144,0.0
1988-12-16,3.528087491342535,0.0
1988-12-19,3.512246994504482,0.0
1988-12-20,3.504330207804539,0.0
1988-12-21,3.4924489285352864,0.0
1988-12-22,3.5003696714856107,0.0
1988-12-23,3.504330207804539,0.0
1988-12-27,3.5082894253733397,0.0
1988-12-28,3.512246994504482,0.0
1988-12-29,3.5201683968298694,0.0
1988-12-30,3.5320470385988676,0.0
1989-01-03,3.528087491342535,0.0
1989-01-04,3.528087491342535,0.0
1989-01-05,3.5320470385988676,0.0
1989-01-06,3.5439246913052704,0.0
1989-01-09,3.5399664627990646,0.0
1989-01-10,3.5360046077300096,0.0
1989-01-11,3.528087491342535,0.0
1989-01-12,3.528087491342535,0.0
1989-01-13,3.5360046077300096,0.0
1989-01-16,3.5478848979366666,0.0
1989-01-17,3.5360046077300096,0.0
1989-01-18,3.5478848979366666,0.0
1989-01-19,3.5478848979366666,0.0
1989-01-20,3.5478848979366666,0.0
1989-01-23,3.551844774880531,0.0
1989-01-24,3.5439246913052704,0.0
1989-01-25,3.5597648584557917,0.0
1989-01-26,3.579562594737455,0.0
1989-01-27,3.5676846123435206,0.0
1989-01-30,3.571641851787131,0.0
1989-01-31,3.5676846123435206,0.0
1989-02-01,3.563724735399656,0.0
1989-02-02,3.5676846123435206,0.0
1989-02-03,3.5874820189376524,0.0
1989-02-06,3.6033195485879195,0.0
1989-02-07,3.615198520044449,0.0
1989-02-08,3.619158396988314,0.0
1989-02-09,3.6112406212257753,0.0
1989-02-10,3.599360990394182,0.0
1989-02-13,3.595400454075254,0.0
1989-02-14,3.595400454075254,0.0
1989-02-15,3.6033195485879195,0.0
1989-02-16,3.6033195485879195,0.0
1989-02-17,3.615198520044449,0.0
1989-02-21,3.6033195485879195,0.0
1989-02-22,3.591441566193985,0.0
1989-02-23,3.5874820189376524,0.0
1989-02-24,3.5676846123435206,0.0
1989-02-27,3.563724735399656,0.0
1989-02-28,3.579562594737455,0.0
1989-03-01,3.579562594737455,0.0
1989-03-02,3.5756007396684004,0.0
1989-03-03,3.571641851787131,0.0
1989-03-06,3.5835221419937877,0.0
1989-03-07,3.599360990394182,0.0
1989-03-08,3.599360990394182,0.0
1989-03-09,3.6033195485879195,0.0
1989-03-10,3.6072787661567207,0.0
1989-03-13,3.595400454075254,0.0
1989-03-14,3.6112406212257753,0.0
1989-03-15,3.6310386871949705,0.0
1989-03-16,3.6429166695889053,0.0
1989-03-17,3.6187931032031333,0.015555555555555557
1989-03-20,3.606727858291164,0.0
1989-03-21,3.6027083079040527,0.0
1989-03-22,3.5986884278294093,0.0
1989-03-23,3.5906460301798693,0.0
1989-03-27,3.5986884278294093,0.0
1989-03-28,3.594666569629576,0.0
1989-03-29,3.5986884278294093,0.0
1989-03-30,3.5906460301798693,0.0
1989-03-31,3.606727858291164,0.0
1989-04-03,3.606727858291164,0.0
1989-04-04,3.6027083079040527,0.0
1989-04-05,3.6107507055535932,0.0
1989-04-06,3.626835500852674,0.0
1989-04-07,3.626835500852674,0.0
1989-04-10,3.626835500852674,0.0
1989-04-11,3.626835500852674,0.0
1989-04-12,3.6388961301391984,0.0
1989-04-13,3.6429166695889053,0.0
1989-04-14,3.6388961301391984,0.0
1989-04-17,3.6388961301391984,0.0
1989-04-18,3.6429166695889053,0.0
1989-04-19,3.6429166695889053,0.0
1989-04-20,3.659002453950581,0.0
1989-04-21,3.659002453950581,0.0
1989-04-24,3.667042873474931,0.0
1989-04-25,3.6831266797114166,0.0
1989-04-26,3.6791041621365195,0.0
1989-04-27,3.695189287123132,0.0
1989-04-28,3.70322937695995,0.0
1989-05-01,3.6791041621365195,0.0
1989-05-02,3.6871482082237184,0.0
1989-05-03,3.6911670992357664,0.0
1989-05-04,3.6871482082237184,0.0
1989-05-05,3.6831266797114166,0.0
1989-05-08,3.671062094174511,0.0
1989-05-09,3.6911670992357664,0.0
1989-05-10,3.7112757308598714,0.0
1989-05-11,3.70322937695995,0.0
1989-05-12,3.7313774390458097,0.0
1989-05-15,3.7353989675581114,0.0
1989-05-16,3.7313774390458097,0.0
1989-05-17,3.7434390573949297,0.0
1989-05-18,3.7434390573949297,0.0
1989-05-19,3.7434390573949297,0.0
1989-05-22,3.751480465981875,0.0
1989-05-23,3.751480465981875,0.0
1989-05-24,3.7434390573949297,0.0
1989-05-25,3.7353989675581114,0.0
1989-05-26,3.751480465981875,0.0
1989-05-30,3.755501005431581,0.0
1989-05-31,3.7715854710431302,0.0
1989-06-01,3.7635447218312486,0.0
1989-06-02,3.7715854710431302,0.0
1989-06-05,3.7635447218312486,0.0
1989-06-06,3.7675662503435507,0.0
1989-06-07,3.783646430017187,0.0
1989-06-08,3.807774941715935,0.0
1989-06-09,3.811792513977856,0.0
1989-06-12,3.81581635030288,0.0
1989-06-13,3.8198378788151817,0.0
1989-06-14,3.8565627620395504,0.014814815113830872
1989-06-15,3.8606466014953535,0.0
1989-06-16,3.8606466014953535,0.0
1989-06-19,3.876971739005081,0.0
1989-06-20,3.8973751112825714,0.0
1989-06-21,3.8810506331479075,0.0
1989-06-22,3.8973751112825714,0.0
1989-06-23,3.9137015675424256,0.0
1989-06-26,3.925944184346477,0.0
1989-06-27,3.950426121079263,0.0
1989-06-28,3.930021759739177,0.0
1989-06-29,3.8973751112825714,0.0
1989-06-30,3.901456642925652,0.0
1989-07-03,3.9096187171492183,0.0
1989-07-05,3.925944184346477,0.0
1989-07-06,3.934105269507448,0.0
1989-07-07,3.9626740128838223,0.0
1989-07-10,3.983075407036122,0.0
1989-07-11,3.9789971722683593,0.0
1989-07-12,3.9953206613404277,0.0
1989-07-13,3.9912397890724107,0.0
1989-07-14,4.019806224636063,0.0
1989-07-17,4.023887426591611,0.0
1989-07-18,4.032048182065051,0.0
1989-07-19,4.032048182065051,0.0
1989-07-20,4.027967969172097,0.0
1989-07-21,4.036127735582941,0.0
1989-07-24,4.036127735582941,0.0
1989-07-25,4.036127735582941,0.0
1989-07-26,4.023887426591611,0.0
1989-07-27,4.064697138334378,0.0
1989-07-28,4.072861520370666,0.0
1989-07-31,4.097346424291238,0.0
1989-08-01,4.101426637184192,0.0
1989-08-02,4.1055088282023355,0.0
1989-08-03,4.117751774693919,0.0
1989-08-04,4.117751774693919,0.0
1989-08-07,4.113668924300711,0.0
1989-08-08,4.101426637184192,0.0
1989-08-09,4.1095890410952896,0.0
1989-08-10,4.093265552023221,0.0
1989-08-11,4.089182701630013,0.0
1989-08-14,4.089182701630013,0.0
1989-08-15,4.093265552023221,0.0
1989-08-16,4.097346424291238,0.0
1989-08-17,4.097346424291238,0.0
1989-08-18,4.093265552023221,0.0
1989-08-21,4.085103807487187,0.0
1989-08-22,4.060617255128956,0.0
1989-08-23,4.101426637184192,0.0
1989-08-24,4.117751774693919,0.0
1989-08-25,4.113668924300711,0.0
1989-08-28,4.146318539945103,0.0
1989-08-29,4.142237997364617,0.0
1989-08-30,4.146318539945103,0.0
1989-08-31,4.154480614168668,0.0
1989-09-01,4.138154157908814,0.0
1989-09-05,4.134077241891178,0.0
1989-09-06,4.125912200479826,0.0
1989-09-07,4.125912200479826,0.0
1989-09-08,4.134077241891178,0.0
1989-09-11,4.125912200479826,0.0
1989-09-12,4.125912200479826,0.0
1989-09-13,4.109360237948254,0.014098690402560036
1989-09-14,4.096941238314716,0.0
1989-09-15,4.092807616041618,0.0
1989-09-18,4.0886667406428225,0.0
1989-09-19,4.0886667406428225,0.0
1989-09-20,4.0886667406428225,0.0
1989-09-21,4.084528832431812,0.0
1989-09-22,4.084528832431812,0.0
1989-09-25,4.072114118736186,0.0
1989-09-26,4.063836983564039,0.0
1989-09-27,4.051423258931009,0.0
1989-09-28,4.072114118736186,0.0
1989-09-29,4.105221010987116,0.0
1989-10-02,4.105221010987116,0.0
1989-10-03,4.1176380324954645,0.0
1989-10-04,4.121774292268816,0.0
1989-10-05,4.125912200479826,0.0
1989-10-06,4.113497816471732,0.0
1989-10-09,4.121774292268816,0.0
1989-10-10,4.1176380324954645,0.0
1989-10-11,4.105221010987116,0.0
1989-10-12,4.113497816471732,0.0
1989-10-13,4.0141764803438775,0.0
1989-10-16,3.9934846314761048,0.0
1989-10-17,3.9934846314761048,0.0
1989-10-18,3.985209474429148,0.0
1989-10-19,4.001763085398379,0.0
1989-10-20,4.0141764803438775,0.0
1989-10-23,4.001763085398379,0.0
1989-10-24,3.9934846314761048,0.0
1989-10-25,3.985209474429148,0.0
1989-10-26,3.9438264360686657,0.0
1989-10-27,3.947965663029803,0.0
1989-10-30,3.935549960271582,0.0
1989-10-31,3.952103571240813,0.0
1989-11-01,3.947965663029803,0.0
1989-11-02,3.9396875387950603,0.0
1989-11-03,3.9438264360686657,0.0
1989-11-06,3.914857122341214,0.0
1989-11-07,3.9065789981064714,0.0
1989-11-08,3.9189960196148195,0.0
1989-11-09,3.9189960196148195,0.0
1989-11-10,3.9272741438495617,0.0
1989-11-13,3.9272741438495617,0.0
1989-11-14,3.9314104036229134,0.0
1989-11-15,3.935549960271582,0.0
1989-11-16,3.9231335981382975,0.0
1989-11-17,3.9396875387950603,0.0
1989-11-20,3.9189960196148195,0.0
1989-11-21,3.9272741438495617,0.0
1989-11-22,3.9272741438495617,0.0
1989-11-24,3.9314104036229134,0.0
1989-11-27,3.952103571240813,0.0
1989-11-28,4.005899674859262,0.0
1989-11-29,4.010042198695717,0.0
1989-11-30,4.001763085398379,0.0
1989-12-01,4.0141764803438775,0.0
1989-12-04,4.0141764803438775,0.0
1989-12-05,4.005899674859262,0.0
1989-12-06,4.010042198695717,0.0
1989-12-07,4.005850221729499,0.01255230070427249
1989-12-08,4.005850221729499,0.0
1989-12-11,4.018419888565048,0.0
1989-12-12,4.022609228031012,0.0
1989-12-13,4.022609228031012,0.0
1989-12-14,4.001660882263536,0.0
1989-12-15,4.010039561195463,0.0
1989-12-18,3.9765166032794625,0.0
1989-12-19,3.9597562782278235,0.0
1989-12-20,3.9639475958189774,0.0
1989-12-21,3.9597562782278235,0.0
1989-12-22,3.9723285825636263,0.0
1989-12-26,3.9932802252064192,0.0
1989-12-27,4.001660882263536,0.0
1989-12-28,4.0142289006614265,0.0
1989-12-29,4.018419888565048,0.0
1990-01-02,4.051941857418454,0.0
1990-01-03,4.043561200361336,0.0
1990-01-04,4.039369223395119,0.0
1990-01-05,4.039369223395119,0.0
1990-01-08,4.056129218759226,0.0
1990-01-09,4.068701852782561,0.0
1990-01-10,4.056129218759226,0.0
1990-01-11,4.047751858577427,0.0
1990-01-12,4.010039561195463,0.0
1990-01-15,4.001660882263536,0.0
1990-01-16,3.9932802252064192,0.0
1990-01-17,4.026799226872039,0.0
1990-01-18,4.022609228031012,0.0
1990-01-19,4.030988566338002,0.0
1990-01-22,4.010039561195463,0.0
1990-01-23,3.997469234984851,0.0
1990-01-24,3.9765166032794625,0.0
1990-01-25,3.9681372649724724,0.0
1990-01-26,3.9597562782278235,0.0
1990-01-29,3.9471859520172115,0.0
1990-01-30,3.9262359578120773,0.0
1990-01-31,3.930424308215445,0.0
1990-02-01,3.938805294960094,0.0
1990-02-02,3.934617274244258,0.0
1990-02-05,3.934617274244258,0.0
1990-02-06,3.9429959531761845,0.0
1990-02-07,3.955565620011733,0.0
1990-02-08,3.9597562782278235,0.0
1990-02-09,3.9639475958189774,0.0
1990-02-12,3.9639475958189774,0.0
1990-02-13,3.9429959531761845,0.0
1990-02-14,3.930424308215445,0.0
1990-02-15,3.922045299595987,0.0
1990-02-16,3.9513772696083653,0.0
1990-02-20,3.9262359578120773,0.0
1990-02-21,3.8969043174872304,0.0
1990-02-22,3.913665631601465,0.0
1990-02-23,3.909472665572652,0.0
1990-02-26,3.8927136592711404,0.0
1990-02-27,3.909472665572652,0.0
1990-02-28,3.905283326106689,0.0
1990-03-01,3.8927136592711404,0.0
1990-03-02,3.8927136592711404,0.0
1990-03-05,3.8969043174872304,0.0
1990-03-06,3.913665631601465,0.0
1990-03-07,3.917853652317301,0.0
1990-03-08,3.938805294960094,0.0
1990-03-09,3.934617274244258,0.0
1990-03-12,3.926126171864004,0.012972972972972972
1990-03-13,3.930370239460238,0.0
1990-03-14,3.926126171864004,0.0
1990-03-15,3.926126171864004,0.0
1990-03-16,3.9218824339553016,0.0
1990-03-19,3.926126171864004,0.0
1990-03-20,3.930370239460238,0.0
1990-03-21,3.926126171864004,0.0
1990-03-22,3.926126171864004,0.0
1990-03-23,3.926126171864004,0.0
1990-03-26,3.930370239460238,0.0
1990-03-27,3.9431047500616625,0.0
1990-03-28,3.9218824339553016,0.0
1990-03-29,3.9133942987628334,0.0
1990-03-30,3.926126171864004,0.0
1990-04-02,3.9133942987628334,0.0
1990-04-03,3.904904185445175,0.0
1990-04-04,3.8964140721275164,0.0
1990-04-05,3.8836815396512825,0.0
1990-04-06,3.8751947232089416,0.0
1990-04-09,3.8836815396512825,0.0
1990-04-10,3.8879259369350483,0.0
1990-04-11,3.8964140721275164,0.0
1990-04-12,3.934615625806599,0.0
1990-04-16,3.926126171864004,0.0
1990-04-17,3.9218824339553016,0.0
1990-04-18,3.9133942987628334,0.0
1990-04-19,3.9006591287863457,0.0
1990-04-20,3.917636388233877,0.0
1990-04-23,3.9091479233538773,0.0
1990-04-24,3.9133942987628334,0.0
1990-04-25,3.9006591287863457,0.0
1990-04-26,3.8879259369350483,0.0
1990-04-27,3.8751947232089416,0.0
1990-04-30,3.8751947232089416,0.0
1990-05-01,3.8751947232089416,0.0
1990-05-02,3.8667049395788147,0.0
1990-05-03,3.8751947232089416,0.0
1990-05-04,3.8879259369350483,0.0
1990-05-07,3.8751947232089416,0.0
1990-05-08,3.8709493368625805,0.0
1990-05-09,3.853969769602327,0.0
1990-05-10,3.8582168043863465,0.0
1990-05-11,3.8709493368625805,0.0
1990-05-14,3.8751947232089416,0.0
1990-05-15,3.862460871982581,0.0
1990-05-16,3.8709493368625805,0.0
1990-05-17,3.87943780174258,0.0
1990-05-18,3.8836815396512825,0.0
1990-05-21,3.9006591287863457,0.0
1990-05-22,3.8879259369350483,0.0
1990-05-23,3.8582168043863465,0.0
1990-05-24,3.8582168043863465,0.0
1990-05-25,3.8497257020060927,0.0
1990-05-29,3.8497257020060927,0.0
1990-05-30,3.8709493368625805,0.0
1990-05-31,3.8582168043863465,0.0
1990-06-01,3.8836815396512825,0.0
1990-06-04,3.904904185445175,0.0
1990-06-05,3.9218824339553016,0.0
1990-06-06,3.9091479233538773,0.0
1990-06-07,3.904904185445175,0.0
1990-06-08,3.904904515132707,0.013215859141882162
1990-06-11,3.909203970234275,0.0
1990-06-12,3.917807825750388,0.0
1990-06-13,3.9221079402270194,0.0
1990-06-14,3.930708169180283,0.0
1990-06-15,3.9221079402270194,0.0
1990-06-18,3.913504084710907,0.0
1990-06-19,3.909203970234275,0.0
1990-06-20,3.904904515132707,0.0
1990-06-21,3.904904515132707,0.0
1990-06-22,3.8963026377417846,0.0
1990-06-25,3.8920005451399624,0.0
1990-06-26,3.904904515132707,0.0
1990-06-27,3.900602752218416,0.0
1990-06-28,3.900602752218416,0.0
1990-06-29,3.917807825750388,0.0
1990-07-02,3.909203970234275,0.0
1990-07-03,3.913504084710907,0.0
1990-07-05,3.913504084710907,0.0
1990-07-06,3.909203970234275,0.0
1990-07-09,3.909203970234275,0.0
1990-07-10,3.909203970234275,0.0
1990-07-11,3.904904515132707,0.0
1990-07-12,3.917807825750388,0.0
1990-07-13,3.930708169180283,0.0
1990-07-16,3.935006635219256,0.0
1990-07-17,3.9522094009385054,0.0
1990-07-18,3.956509845102669,0.0
1990-07-19,3.947908956774342,0.0
1990-07-20,3.947908956774342,0.0
1990-07-23,3.913504084710907,0.0
1990-07-24,3.935006635219256,0.0
1990-07-25,3.930708169180283,0.0
1990-07-26,3.939308727821078,0.0
1990-07-27,3.943609171985242,0.0
1990-07-30,3.9264080547036513,0.0
1990-07-31,3.947908956774342,0.0
1990-08-01,3.969411507282691,0.0
1990-08-02,3.9221079402270194,0.0
1990-08-03,3.8791005313975986,0.0
1990-08-06,3.818891016223992,0.0
1990-08-07,3.823193768200878,0.0
1990-08-08,3.8360951006933686,0.0
1990-08-09,3.8274942123650417,0.0
1990-08-10,3.8059916618566922,0.0
1990-08-13,3.7715861304181937,0.0
1990-08-14,3.7672860159415618,0.0
1990-08-15,3.7758875636449525,0.0
1990-08-16,3.7586861166758303,0.0
1990-08-17,3.737182577104886,0.0
1990-08-20,3.6941794542133777,0.0
1990-08-21,3.6554708411104615,0.0
1990-08-22,3.6425704976805666,0.0
1990-08-23,3.565158876162774,0.0
1990-08-24,3.5565579878344473,0.0
1990-08-27,3.629668835500544,0.0
1990-08-28,3.6425704976805666,0.0
1990-08-29,3.6554708411104615,0.0
1990-08-30,3.6640727185013837,0.0
1990-08-31,3.6640727185013837,0.0
1990-09-04,3.6468699527821347,0.0
1990-09-05,3.6726726177671156,0.0
1990-09-06,3.66837547047827,0.0
1990-09-07,3.66837547047827,0.0
1990-09-10,3.6726726177671156,0.0
1990-09-11,3.68127482484557,0.0
1990-09-12,3.6769743806814064,0.0
1990-09-13,3.6640727185013837,0.0
1990-09-14,3.6553495160987772,0.014319808873654883
1990-09-17,3.650986760991113,0.0
1990-09-18,3.6422625695259105,0.0
1990-09-19,3.6160906545053684,0.0
1990-09-20,3.5855573031272883,0.0
1990-09-21,3.5724696971793586,0.0
1990-09-24,3.54630041965907,0.0
1990-09-25,3.5593843990441507,0.0
1990-09-26,3.5419363458012785,0.0
1990-09-27,3.502678473270465,0.0
1990-09-28,3.4808689836700553,0.0
1990-10-01,3.4808689836700553,0.0
1990-10-02,3.4765078770000493,0.0
1990-10-03,3.4721444625173215,0.0
1990-10-04,3.454696409274449,0.0
1990-10-05,3.459060483132241,0.0
1990-10-08,3.4852307497151243,0.0
1990-10-09,3.4459748553095015,0.0
1990-10-10,3.4328869196740395,0.0
1990-10-11,3.4110790785112886,0.0
1990-10-12,3.4067146749659654,0.0
1990-10-15,3.4023529089208964,0.0
1990-10-16,3.3892676107856885,0.0
1990-10-17,3.415440514868826,0.0
1990-10-18,3.4328869196740395,0.0
1990-10-19,3.4459748553095015,0.0
1990-10-22,3.4459748553095015,0.0
1990-10-23,3.459060483132241,0.0
1990-10-24,3.4459748553095015,0.0
1990-10-25,3.4285268020666293,0.0
1990-10-26,3.4328869196740395,0.0
1990-10-29,3.4198035996640224,0.0
1990-10-30,3.4023529089208964,0.0
1990-10-31,3.380543749008018,0.0
1990-11-01,3.380543749008018,0.0
1990-11-02,3.380543749008018,0.0
1990-11-05,3.4067146749659654,0.0
1990-11-06,3.4067146749659654,0.0
1990-11-07,3.4110790785112886,0.0
1990-11-08,3.4110790785112886,0.0
1990-11-09,3.4416101220766464,0.0
1990-11-12,3.498317696287991,0.0
1990-11-13,3.507041887753193,0.0
1990-11-14,3.507041887753193,0.0
1990-11-15,3.502678473270465,0.0
1990-11-16,3.5114033241107303,0.0
1990-11-19,3.5157660792183947,0.0
1990-11-20,3.528851047666071,0.0
1990-11-21,3.5419363458012785,0.0
1990-11-23,3.5593843990441507,0.0
1990-11-26,3.54630041965907,0.0
1990-11-27,3.5637481432144105,0.0
1990-11-28,3.5855573031272883,0.0
1990-11-29,3.5855573031272883,0.0
1990-11-30,3.5942814945924906,0.0
1990-12-03,3.6160906545053684,0.0
1990-12-04,3.6248155053456337,0.0
1990-12-05,3.6335387077482406,0.0
1990-12-06,3.6422625695259105,0.0
1990-12-07,3.6511476485066074,0.01824817458968512
1990-12-10,3.6600300899870497,0.0
1990-12-11,3.655589858309424,0.0
1990-12-12,3.655589858309424,0.0
1990-12-13,3.6422625695259105,0.0
1990-12-14,3.633379468670405,0.0
1990-12-17,3.6111703977815126,0.0
1990-12-18,3.6422625695259105,0.0
1990-12-19,3.655589858309424,0.0
1990-12-20,3.6378213487856894,0.0
1990-12-21,3.633379468670405,0.0
1990-12-24,3.6378213487856894,0.0
1990-12-26,3.655589858309424,0.0
1990-12-27,3.6422625695259105,0.0
1990-12-28,3.6378213487856894,0.0
1990-12-31,3.6689148392802147,0.0
1991-01-02,3.677797940135721,0.0
1991-01-03,3.677797940135721,0.0
1991-01-04,3.655589858309424,0.0
1991-01-07,3.6156106294591384,0.0
1991-01-08,3.6111703977815126,0.0
1991-01-09,3.6378213487856894,0.0
1991-01-10,3.6378213487856894,0.0
1991-01-11,3.6511476485066074,0.0
1991-01-14,3.6244960381273668,0.0
1991-01-15,3.6378213487856894,0.0
1991-01-16,3.6600300899870497,0.0
1991-01-17,3.717774531485752,0.0
1991-01-18,3.717774531485752,0.0
1991-01-21,3.717774531485752,0.0
1991-01-22,3.7399819539369856,0.0
1991-01-23,3.753308913032967,0.0
1991-01-24,3.8154922674591685,0.0
1991-01-25,3.851026978693915,0.0
1991-01-28,3.9043285510147374,0.0
1991-01-29,3.9398626028744204,0.0
1991-01-30,3.9798382051618564,0.0
1991-01-31,4.010929717531192,0.0
1991-02-01,4.002048924488408,0.0
1991-02-04,4.015371927334008,0.0
1991-02-05,4.046467395953724,0.0
