,LONGT,LONGT_yield
1984-05-18,1.3064480089450792,0.0003717808135568279
1984-05-21,1.307871834554674,0.0011063013729983812
1984-05-22,1.3017137487627655,0.0003687671243327937
1984-05-23,1.299365424163778,0.0003706849241909915
1984-05-24,1.2840523982364482,0.0003715068608114164
1984-05-25,1.2854467300554595,0.0003761643710201734
1984-05-29,1.2755031126912126,0.0015035616730990477
1984-05-30,1.26788979836586,0.00037945206524574594
1984-05-31,1.2773626790446737,0.00038191779672283013
1984-06-01,1.3018212028669498,0.000379178086372271
1984-06-04,1.3232788029692177,0.0011161643772909084
1984-06-05,1.325697587548184,0.00036630136672764606
1984-06-06,1.3146015589641484,0.00036575343510875964
1984-06-07,1.3141238205596493,0.00036904110320626875
1984-06-08,1.3203579034283424,0.00036931505595168024
1984-06-11,1.3160330899138701,0.001103013704900872
1984-06-12,1.3251762422445492,0.00036931505595168024
1984-06-13,1.3354162823403648,0.000366849324474596
1984-06-14,1.3368795591692475,0.00036410958799597336
1984-06-15,1.3512892806524492,0.00036383560912249844
1984-06-18,1.3507177602494862,0.0010800000282183086
1984-06-19,1.3372779840262201,0.00036054794102498934
1984-06-20,1.3192982450983286,0.00036438356686944827
1984-06-21,1.3140510798264204,0.00036958903482515516
1984-06-22,1.3145316958429278,0.00037123288193794145
1984-06-25,1.315023558956859,0.0011136986458138243
1984-06-26,1.311711874821489,0.0003715068608114164
1984-06-27,1.3159872125650312,0.00037260275017725276
1984-06-28,1.3155180768945212,0.0003715068608114164
1984-06-29,1.3093776249233875,0.0003717808135568279
1984-07-02,1.3108240146883952,0.0011210959186292672
1984-07-03,1.3227114023434632,0.0003736986395430891
1984-07-05,1.3208056764193543,0.0007408219428911601
1984-07-06,1.321288762938993,0.00037123288193794145
1984-07-09,1.349034214777359,0.0011136986458138243
1984-07-10,1.3495176468048584,0.00036383560912249844
1984-07-11,1.3450447428472512,0.00036383560912249844
1984-07-12,1.3584889782950431,0.0003652054773618097
1984-07-13,1.3670731926062347,0.0003616438303908257
1984-07-16,1.368524887728454,0.0010783561549774588
1984-07-17,1.3629146524311688,0.000359452051659153
1984-07-18,1.36745703493861,0.0003610958987719392
1984-07-19,1.369980334015658,0.00036000000940610287
1984-07-20,1.3563082424784574,0.000359452051659153
1984-07-23,1.3567636725570251,0.0010898630325108358
1984-07-24,1.3592538537976055,0.00036356165637708694
1984-07-25,1.3884071857166964,0.000363013698630137
1984-07-26,1.3983651245452253,0.0003553424730692824
1984-07-27,1.3956776446166512,0.00035287671546413473
1984-07-30,1.3887373951676523,0.0010610958778694884
1984-07-31,1.4018655287284494,0.00035589040468816886
1984-08-01,1.41198431491605,0.0003526027365906598
1984-08-02,1.4211440554935046,0.00035013697898551215
1984-08-03,1.4337287174329543,0.00034794520025383934
1984-08-06,1.4241727105439845,0.0010347945330894156
1984-08-07,1.430151004743642,0.0003476712213803644
1984-08-08,1.432847286598815,0.0003463013792691166
1984-08-09,1.450112767295817,0.00034575342152216664
1984-08-10,1.450600240856297,0.0003416438429322961
1984-08-13,1.44417657215474,0.0010249315287968882
1984-08-14,1.4514242174533265,0.0003435616427904939
1984-08-15,1.4417886619442806,0.0003419177956777076
1984-08-16,1.4490107621349515,0.0003443835532828553
1984-08-17,1.4551593215763476,0.00034273973229813245
1984-08-20,1.4623301226186514,0.0010241095921764635
1984-08-21,1.4697285662808892,0.00033999999581950987
1984-08-22,1.461012551475873,0.00033835617483478705
1984-08-23,1.4592177974800835,0.00034054795356645975
1984-08-24,1.4608491573533053,0.0003410958851853462
1984-08-27,1.444243162771585,0.0010224657189356137
1984-08-28,1.4480918044722175,0.0003452054899032802
1984-08-29,1.4485825659911107,0.0003443835532828553
1984-08-30,1.4501968920157755,0.0003443835532828553
1984-08-31,1.4563319940471853,0.0003441096005374438
1984-09-04,1.4515247185047917,0.0013709589291925298
1984-09-05,1.4475297871181554,0.0003443835532828553
1984-09-06,1.4627012211783257,0.00034547944264869167
1984-09-07,1.4677706196796543,0.0003419177956777076
1984-09-10,1.4773261656910703,0.0010224657189356137
1984-09-11,1.4848192943471679,0.0003389041064536735
1984-09-12,1.4829700367373952,0.0003372602854689507
1984-09-13,1.4964316582052237,0.0003378082170878371
1984-09-14,1.4969244529649988,0.000334794527863803
1984-09-17,1.5031776056732085,0.0010043835835914089
1984-09-18,1.507274748882258,0.00033369863849796663
1984-09-19,1.5174614764542458,0.0003328767018775417
1984-09-20,1.5167359903521895,0.00033068492314586897
1984-09-21,1.5003480050323954,0.00033095890201934394
1984-09-24,1.4911657749377485,0.0010043835835914089
1984-09-25,1.4881351839605519,0.0003372602854689507
1984-09-26,1.496881386749848,0.0003380821959613121
1984-09-27,1.5153592615591212,0.0003361643961031143
1984-09-28,1.4966631243393334,0.00033205479138518034
1984-10-01,1.4898989765615667,0.0010093150465455773
1984-10-02,1.4903949264878753,0.00033835617483478705
1984-10-03,1.4897183273993841,0.00033835617483478705
1984-10-04,1.496097318518582,0.00033863012758019855
1984-10-05,1.5096966663525873,0.0003372602854689507
1984-10-09,1.514089422916182,0.0013369862804674124
1984-10-10,1.513380074655039,0.00033369863849796663
1984-10-11,1.5187147368647271,0.00033397259124337813
1984-10-12,1.5228609462817682,0.0003328767018775417
1984-10-15,1.5194887176574643,0.0009961643741555409
1984-10-16,1.5212009006510538,0.0003331506807510167
1984-10-17,1.530252519728422,0.0003328767018775417
1984-10-18,1.5557043099436911,0.00033095890201934394
1984-10-19,1.5741485607973038,0.00032547945519016214
1984-10-22,1.5821515747122363,0.0009649314880371093
1984-10-23,1.5892175328464329,0.0003202739611063918
1984-10-24,1.5923586471697408,0.00031890411899514393
1984-10-25,1.584948413471293,0.00031835616124819405
1984-10-26,1.5724265677271616,0.0003200000083609803
1984-10-29,1.5778071241937155,0.0009682191561346183
1984-10-30,1.5966883059190344,0.00032191780821917807
1984-10-31,1.5932103282076626,0.0003180821823747191
1984-11-01,1.6083830271183353,0.00031890411899514393
1984-11-02,1.606193066566506,0.00031589040364304633
1984-11-05,1.6144308647072123,0.0009493150841699886
1984-11-07,1.5979920645818313,0.0006301369863013699
1984-11-08,1.5788011685018013,0.00031863014012166896
1984-11-09,1.5950079848558427,0.0003227397187115395
1984-11-13,1.5864971149109615,0.0012778082024561216
1984-11-14,1.5817854553705735,0.00032164382934570315
1984-11-15,1.592745906265364,0.0003227397187115395
1984-11-16,1.5972058511944855,0.00032054793997986675
1984-11-19,1.6080224568226558,0.000959178088462516
1984-11-20,1.6138976777975398,0.0003178082296293076
1984-11-21,1.6279853221491172,0.00031671234026347123
1984-11-23,1.6483835761169248,0.0006279452075696971
1984-11-26,1.6456919395354286,0.0009304109338211686
1984-11-27,1.6489932444864657,0.00031095891456081446
1984-11-28,1.6342038198537245,0.0003104109568138645
1984-11-29,1.630583269635069,0.00031342464603789866
1984-11-30,1.6161266043628388,0.0003142465826583235
1984-12-03,1.620338152453811,0.0009517808156470729
1984-12-04,1.6249124851584988,0.00031671234026347123
1984-12-05,1.6254168729766933,0.00031589040364304633
1984-12-06,1.6137571851252006,0.00031589040364304633
1984-12-07,1.603592079273827,0.00031835616124819405
1984-12-10,1.6104252358017976,0.0009616438199396001
1984-12-11,1.620326071382323,0.0003194520506140304
1984-12-12,1.6248922440462044,0.0003175342507558326
1984-12-13,1.610591837563766,0.00031671234026347123
1984-12-14,1.625897263293161,0.00031972602948750537
1984-12-17,1.6356019061800666,0.0009501370207904135
1984-12-18,1.6569361450419726,0.00031506849315068495
1984-12-19,1.6532321935821161,0.00031095891456081446
1984-12-20,1.6467642711486434,0.00031178082505317584
1984-12-21,1.6542447904872102,0.00031315069329248716
1984-12-24,1.6585714302559849,0.0009353424751595274
1984-12-26,1.6456243226586562,0.0006224657346124518
1984-12-27,1.6433658331642311,0.00031397260378484854
1984-12-28,1.6424935147541844,0.000314520535403735
1984-12-31,1.637146960515404,0.0009443835428316298
1985-01-02,1.6178527323725567,0.0006323287650330426
1985-01-03,1.6250781334383928,0.0003202739611063918
1985-01-04,1.6175288868798305,0.00031890411899514393
1985-01-07,1.6420805233784774,0.0009616438199396001
1985-01-08,1.6481065234596142,0.00031589040364304633
1985-01-09,1.6472332016103983,0.00031479451427721
1985-01-10,1.6436057065408936,0.00031506849315068495
1985-01-11,1.6291049409923413,0.00031589040364304633
1985-01-14,1.6252428602542663,0.0009567123569854317
1985-01-15,1.6406766850446068,0.0003200000083609803
1985-01-16,1.6384529194788449,0.00031698629300888273
1985-01-17,1.638964203724047,0.0003175342507558326
1985-01-18,1.6504703994499297,0.0003175342507558326
1985-01-22,1.6706885242265448,0.0012613698880966397
1985-01-23,1.6783028466576995,0.00031178082505317584
1985-01-24,1.7004706210864484,0.0003104109568138645
1985-01-25,1.696604041334886,0.00030630137822399404
1985-01-28,1.6995965466378882,0.0009213698661490661
1985-01-29,1.7030327890143395,0.00030684930984288045
1985-01-30,1.7064797712249753,0.00030630137822399404
1985-01-31,1.699669441372084,0.0003057534204770441
1985-02-01,1.6842731670125852,0.0003071232887163554
1985-02-04,1.6829505772006121,0.0009304109338211686
1985-02-05,1.6892012970447698,0.0003106849356873395
1985-02-06,1.6796923316755756,0.0003095890463215031
1985-02-07,1.6916671927052331,0.0003115068461797009
1985-02-08,1.6950712311968756,0.0003093150674480281
1985-02-11,1.685101508410653,0.000926301407487425
1985-02-13,1.691870948189652,0.0006219178291216289
1985-02-14,1.7025263110335558,0.00030986302519497806
1985-02-15,1.6842808153646556,0.00030794519920871686
1985-02-19,1.6892021040839045,0.0012460273847188035
1985-02-20,1.668454795112504,0.00031095891456081446
1985-02-21,1.6578385082613594,0.00031506849315068495
1985-02-22,1.6405564561669108,0.0003172602718823577
1985-02-25,1.6421084415705143,0.000962465756560025
1985-02-26,1.6480673674320745,0.0003208219188533417
1985-02-27,1.6203665595076375,0.00031972602948750537
1985-02-28,1.6182467741848268,0.00032547945519016214
1985-03-01,1.6293686489123247,0.00032602738680904855
1985-03-04,1.618995227880954,0.0009715068242321274
1985-03-05,1.6301147107262524,0.0003263013656825235
1985-03-06,1.6226653738094114,0.0003241095869508508
1985-03-07,1.6179127103418491,0.0003257534340636371
1985-03-08,1.6478285224324818,0.00032684932342947346
1985-03-11,1.649387387294976,0.000962465756560025
1985-03-12,1.6458303070902893,0.0003208219188533417
1985-03-13,1.634227878800832,0.00032164382934570315
1985-03-14,1.6334120875528098,0.0003241095869508508
1985-03-15,1.6312654545738243,0.00032438356582432574
1985-03-18,1.6182964862805995,0.0009747944923296366
1985-03-19,1.6240764912795587,0.00032794521279530986
1985-03-20,1.6365519696749378,0.00032684932342947346
1985-03-21,1.64649197236227,0.00032438356582432574
1985-03-22,1.6389288692366106,0.000322465765966128
1985-03-25,1.6458769020348665,0.0009723287608525522
1985-03-26,1.6559071578572622,0.00032301369758501447
1985-03-27,1.6482678519298886,0.0003210958977268167
1985-03-28,1.6555867236668866,0.0003227397187115395
1985-03-29,1.6684807441854494,0.0003213698504722282
1985-04-01,1.6686654378063641,0.0009567123569854317
1985-04-02,1.6650451169581826,0.00031917807174055543
1985-04-03,1.6614435445551998,0.0003200000083609803
1985-04-04,1.6578604639586916,0.0003208219188533417
1985-04-08,1.6585920062208457,0.0012865753173828126
1985-04-09,1.6714916443849694,0.00032191780821917807
1985-04-10,1.688797285584274,0.0003194520506140304
1985-04-11,1.7093162732623246,0.0003161643825165213
1985-04-12,1.7069541341093661,0.0003123287566720623
1985-04-15,1.7157625117567696,0.0009386301432570365
1985-04-16,1.7265231733174473,0.0003115068461797009
1985-04-17,1.7226443022263616,0.0003095890463215031
1985-04-18,1.7409105496125452,0.0003104109568138645
1985-04-19,1.7339942343589199,0.0003071232887163554
1985-04-22,1.7400280446941303,0.0009254794708670001
1985-04-23,1.724292210573545,0.0003076712203352419
1985-04-24,1.7218931640031776,0.0003106849356873395
1985-04-25,1.7108062992954782,0.0003112328673062259
1985-04-26,1.7142221482184117,0.00031342464603789866
1985-04-29,1.6985933200398333,0.0009386301432570365
1985-04-30,1.7076868769844569,0.0003161643825165213
1985-05-01,1.7241368982698029,0.000314520535403735
1985-05-02,1.7261271199799946,0.0003115068461797009
1985-05-03,1.7340044065305706,0.0003112328673062259
1985-05-06,1.737065585539368,0.000929589075584934
1985-05-07,1.7390754136868283,0.0003095890463215031
1985-05-08,1.7248855973494546,0.0003093150674480281
1985-05-09,1.7327417244091978,0.0003120548039266508
1985-05-10,1.754105997250152,0.0003106849356873395
1985-05-13,1.7556918747313128,0.0009205479295286412
1985-05-14,1.7760250957753907,0.00030684930984288045
1985-05-15,1.7750141490044091,0.0003032876628718964
1985-05-16,1.7848205760317042,0.00030356164174537135
1985-05-17,1.7806963859384497,0.00030191782076064854
1985-05-20,1.8185320586138594,0.0009082191937590297
1985-05-21,1.8142441403900595,0.00029643834780340326
1985-05-22,1.8067961457778845,0.0002972602844238281
1985-05-23,1.8057380865230943,0.00029863012653507596
1985-05-24,1.8158339154068361,0.00029890410540855093
1985-05-28,1.8390130835647176,0.0011890411376953125
1985-05-29,1.837903856691534,0.0002936986374528441
1985-05-30,1.8483118806962868,0.00029397259019825554
1985-05-31,1.8638515348205462,0.0002923287692135327
1985-06-03,1.8961595138671357,0.0008695890348251551
1985-06-04,1.8984268376919007,0.00028493149639808967
1985-06-05,1.9235939710501153,0.0002846575436526782
1985-06-06,1.9170146358787499,0.0002808219178082192
1985-06-07,1.8775671390352129,0.00028191780717405553
1985-06-10,1.8877062417825148,0.0008646575718709867
1985-06-11,1.8985994036145912,0.0002868493223843509
1985-06-12,1.8904810659408797,0.00028520547527156463
1985-06-13,1.882435028891329,0.00028657534351087595
1985-06-14,1.9176938566450066,0.00028794521175018727
1985-06-17,1.924607186784985,0.0008473972947630164
1985-06-18,1.9340737800966255,0.00028164382830058056
1985-06-19,1.9097521444280616,0.0002802739600612693
1985-06-20,1.8980841359416472,0.0002841095859057283
1985-06-21,1.8763344481852182,0.00028602738576392607
1985-06-24,1.8661400284496985,0.0008687670982047302
1985-06-25,1.861659012928691,0.00029150685872117134
1985-06-26,1.860526735430235,0.0002923287692135327
1985-06-27,1.8846396546171371,0.0002926027480870077
1985-06-28,1.8971838084920611,0.0002887671222425487
1985-07-01,1.903979509938132,0.0008605479671530527
1985-07-02,1.9062525718426278,0.00028602738576392607
1985-07-03,1.9033103910305167,0.00028575343301851457
1985-07-05,1.9432584016547763,0.0005726027292748021
1985-07-08,1.9305206811662772,0.0008408218801838077
1985-07-09,1.931055405983687,0.00028246576492100547
1985-07-10,1.9280338130152859,0.00028246576492100547
1985-07-11,1.9109587998670965,0.0002830136965398919
1985-07-12,1.9132412640811285,0.00028575343301851457
1985-07-15,1.9148483598195047,0.0008564383624351186
1985-07-16,1.9241724036061276,0.0002854794541450396
1985-07-17,1.933575547389676,0.0002841095859057283
1985-07-18,1.905969654986466,0.0002827397176664169
1985-07-19,1.8995937744429432,0.0002871232751297624
1985-07-22,1.8875154602715978,0.0008646575718709867
1985-07-23,1.8880532699120314,0.000290410969355335
1985-07-24,1.883501174876188,0.000290410969355335
1985-07-25,1.8823481053579612,0.0002912328798476964
1985-07-26,1.869451638379793,0.00029150685872117134
1985-07-29,1.8594585532609107,0.0008810959123585322
1985-07-30,1.8616490648283592,0.0002956164373110419
1985-07-31,1.8754971876101747,0.0002953424584375669
1985-08-01,1.8895309323208442,0.00029315067970589416
1985-08-02,1.8648849090857125,0.00029095890097422146
1985-08-05,1.87315489177536,0.0008852055170764661
1985-08-06,1.8703609235930931,0.00029397259019825554
1985-08-07,1.8775815511902145,0.0002945205479452055
1985-08-08,1.8916205011265665,0.00029342465857936913
1985-08-09,1.8955664241740329,0.0002912328798476964
1985-08-12,1.8886916573729313,0.0008720547663022394
1985-08-13,1.8808010067083645,0.0002920547903400578
1985-08-14,1.898271804587849,0.00029342465857936913
1985-08-15,1.8936995590689574,0.0002906849221007465
1985-08-16,1.9113834619031413,0.00029150685872117134
1985-08-19,1.9199512078651237,0.0008663013667276461
1985-08-20,1.9239860449759927,0.0002876712328767123
1985-08-21,1.9350802883348766,0.0002871232751297624
1985-08-22,1.9373924804910392,0.0002854794541450396
1985-08-23,1.9361633774170166,0.00028520547527156463
1985-08-26,1.9307333967625424,0.0008564383624351186
1985-08-27,1.9454416959735408,0.00028657534351087595
1985-08-28,1.9406448978356443,0.00028438356477920325
1985-08-29,1.948312732354707,0.00028520547527156463
1985-08-30,1.929360547693124,0.0002841095859057283
1985-09-03,1.9350497348582358,0.0011484931005190497
1985-09-04,1.94622426131086,0.00028657534351087595
1985-09-05,1.9308476390126166,0.00028493149639808967
1985-09-06,1.8900820835802044,0.0002873972540032374
1985-09-09,1.8917178833140806,0.0008819177705947666
1985-09-10,1.8956416954122257,0.00029397259019825554
1985-09-11,1.8928078911866268,0.00029342465857936913
1985-09-12,1.8933539502261063,0.00029397259019825554
1985-09-13,1.9126313397061654,0.00029397259019825554
1985-09-16,1.9211722847356838,0.0008728767029226643
1985-09-17,1.9113681355711023,0.00028986301160838506
1985-09-18,1.906778517347775,0.00029150685872117134
1985-09-19,1.9107470819918504,0.0002923287692135327
1985-09-20,1.9233624315586166,0.00029178081146658284
1985-09-23,1.9146411400411767,0.0008695890348251551
1985-09-24,1.9186328245026896,0.00029150685872117134
1985-09-25,1.9295843007111504,0.00029095890097422146
1985-09-26,1.9406463953422393,0.00028931507998949864
1985-09-30,1.9305700057225563,0.0011506849315068492
1985-10-01,1.934610764394154,0.0002895890327349101
1985-10-02,1.9281826683187056,0.0002890411011160237
1985-10-03,1.9287315369852984,0.00029013699048186
1985-10-04,1.925808529303378,0.00029013699048186
1985-10-07,1.9188240816081186,0.0008720547663022394
1985-10-08,1.9245469800413741,0.0002920547903400578
1985-10-09,1.9233687824969912,0.0002912328798476964
1985-10-10,1.9291127313910457,0.00029150685872117134
1985-10-11,1.9296629218216943,0.0002906849221007465
1985-10-15,1.9405837084803637,0.001162739688402986
1985-10-16,1.9481725667961534,0.00028931507998949864
1985-10-17,1.9575914180795837,0.00028821919062366224
1985-10-18,1.9635019680998678,0.0002868493223843509
1985-10-21,1.9651545096637226,0.000858082157291778
1985-10-22,1.9747096462794358,0.00028602738576392607
1985-10-23,1.975260938869856,0.0002846575436526782
1985-10-24,1.9721982910944587,0.0002846575436526782
1985-10-25,1.9619770573493502,0.00028520547527156463
1985-10-28,1.9529685570521718,0.0008605479671530527
1985-10-29,1.982202208490452,0.00028849314336907374
1985-10-30,2.002949698273503,0.0002841095859057283
1985-10-31,1.9997976515365525,0.0002810958966816941
1985-11-01,2.0077710797740473,0.00028164382830058056
1985-11-04,2.011292126983674,0.0008416438168042325
1985-11-05,2.0212209076468017,0.0002802739600612693
1985-11-06,2.019890750256869,0.0002789041179500214
1985-11-07,2.0223267159423837,0.0002791780706954329
1985-11-08,2.0323466142462796,0.0002789041179500214
1985-11-12,2.0537450191476547,0.0011101369988428403
1985-11-13,2.046568384679035,0.00027479451323208744
1985-11-14,2.0375333927184305,0.0002758904025979238
1985-11-15,2.0266887929198782,0.0002772602708372351
1985-11-18,2.057051465211226,0.000836712353850064
1985-11-19,2.063446151475499,0.00027479451323208744
1985-11-20,2.0640001695362913,0.00027397260273972606
1985-11-21,2.0783093787877194,0.00027397260273972606
1985-11-22,2.074912878225458,0.0002720548028815283
1985-11-25,2.0706743852892773,0.000817808203501244
1985-11-26,2.0751619125416005,0.0002734246449927761
1985-11-27,2.0856117031259647,0.00027287671337388966
1985-11-29,2.096708090395164,0.0005430136902691567
1985-12-02,2.082417184029256,0.0008104109306858009
1985-12-03,2.086941211717846,0.0002723287556269397
1985-12-04,2.0954779553131058,0.0002717808240080533
1985-12-05,2.0960336844474727,0.0002706849346422169
1985-12-06,2.0925885338218246,0.0002706849346422169
1985-12-09,2.120508354928821,0.0008136985987833101
1985-12-10,2.145873109074951,0.0002676712454181828
1985-12-11,2.1717942563125483,0.00026438355119261025
1985-12-12,2.1616986523504402,0.0002610958830951011
1985-12-13,2.172901161495088,0.00026246575133441247
1985-12-16,2.1918094590283705,0.0007832876492853033
1985-12-17,2.214294963567157,0.0002589041043634284
1985-12-18,2.2038207608982643,0.00025616439401286923
1985-12-19,2.2109797695295814,0.0002575342361241171
1985-12-20,2.2203994772956768,0.0002567123256317557
1985-12-23,2.219842072939987,0.0007668493087977579
1985-12-24,2.2226229383511162,0.00025589041513939426
1985-12-26,2.2281979662509603,0.0005112328725318386
1985-12-27,2.2377343709419844,0.0002550685046470328
1985-12-30,2.2371500107042905,0.0007619178458435894
1985-12-31,2.2399604640389237,0.00025424656802660803
1986-01-02,2.2388189108507217,0.000507945230562393
1986-01-03,2.2348760382361865,0.00025424656802660803
1986-01-06,2.234303617958527,0.0007643835773206737
1986-01-07,2.264359534131793,0.0002550685046470328
1986-01-08,2.2241713683755457,0.0002515068576760488
1986-01-09,2.204874293623521,0.0002564383467582807
1986-01-10,2.1859026014422542,0.0002589041043634284
1986-01-13,2.1641384223631706,0.0007841095859057282
1986-01-14,2.183835146249634,0.00026438355119261025
1986-01-15,2.214800021494267,0.000261917819715526
1986-01-16,2.213158779501214,0.000258082193871067
1986-01-17,2.220332863431724,0.000258356172744542
1986-01-21,2.222571395382102,0.0010301369444964683
1986-01-22,2.2121088207463373,0.0002575342361241171
1986-01-23,2.219269025201467,0.0002589041043634284
1986-01-24,2.2132258575320822,0.000258082193871067
1986-01-27,2.2325929929410497,0.0007767123130902851
1986-01-28,2.2488590144192533,0.0002567123256317557
1986-01-29,2.2381691505323658,0.0002547945257735579
1986-01-30,2.236492933297948,0.00025616439401286923
1986-01-31,2.2415334434929544,0.0002564383467582807
1986-02-03,2.2567564535829745,0.0007676712454181827
1986-02-04,2.2687270953057355,0.00025424656802660803
1986-02-05,2.257868798842892,0.00025287669978729665
1986-02-06,2.2652672951861628,0.00025424656802660803
1986-02-07,2.2499218162910846,0.0002534246575342466
1986-02-10,2.272082469763281,0.000766027372177333
1986-02-11,2.288825242711229,0.00025287669978729665
1986-02-12,2.2963912676533353,0.00025095889992909887
1986-02-13,2.3087173918942994,0.0002501369894367375
1986-02-14,2.3452382955803026,0.00024876712119742617
1986-02-18,2.3572575923921466,0.0009786301704302225
1986-02-19,2.350469231609619,0.00024356165324171928
1986-02-20,2.36083715168243,0.00024438356373408066
1986-02-21,2.3988377237553027,0.00024328767436824434
1986-02-24,2.4312861862820276,0.0007175342089509309
1986-02-25,2.434447163359695,0.00023589040155280126
1986-02-26,2.4507196305053704,0.00023561644880738976
1986-02-27,2.5104646400281694,0.0002339726016946035
1986-02-28,2.5248661860144805,0.00022794519711847176
1986-03-03,2.5574871087369786,0.0006797260650216716
1986-03-04,2.5752392852360506,0.00022356163965512628
1986-03-05,2.530312907834494,0.0002219178186704035
1986-03-06,2.5505520954501133,0.00022630137613374894
1986-03-07,2.5624887956335116,0.0002243835501474877
1986-03-10,2.6076416650829337,0.0006698629823449539
1986-03-11,2.625998015488953,0.00021917808219178083
1986-03-12,2.6355427547299684,0.00021753424814302628
1986-03-13,2.624117821569656,0.00021671232458663313
1986-03-14,2.6246749941259786,0.00021780821395246948
1986-03-17,2.6203921115772935,0.0006534246418574084
1986-03-18,2.612057553220795,0.00021835615863538768
1986-03-19,2.612615743204739,0.00021917808219178083
1986-03-20,2.6280208895797,0.00021917808219178083
1986-03-21,2.6196437094524985,0.00021780821395246948
1986-03-24,2.6482681021728296,0.0006558904125265879
1986-03-25,2.6458017519864643,0.00021616437990371496
1986-03-26,2.670716582138347,0.00021643835877718993
1986-03-27,2.7307444439458233,0.0002142465800455172
1986-03-31,2.7949101894066586,0.0008361643961031144
1986-04-01,2.785483689944448,0.00020383561800603995
1986-04-02,2.7993536323403916,0.0002046575284984014
1986-04-03,2.7899014320876985,0.00020356163913256504
1986-04-04,2.767344913266316,0.00020438356268895816
1986-04-07,2.7657404902326275,0.0006189041268335628
1986-04-08,2.81606972893916,0.0002065753414206309
1986-04-09,2.8370161055566703,0.00020246574976672864
1986-04-10,2.844431605779183,0.00020082191571797408
1986-04-11,2.8244697020343263,0.0002002739710350559
1986-04-14,2.8535118402373834,0.0006057534152514313
1986-04-15,2.8368640383087462,0.00019972602635213774
1986-04-16,2.907196953492238,0.00020109589459144905
1986-04-17,2.9006131949579874,0.0001956164346982355
1986-04-18,2.890517548205786,0.00019616437938115366
1986-04-21,2.9028215150842596,0.0005909589088126404
1986-04-22,2.8611269236734356,0.00019616437938115366
1986-04-23,2.803669729528148,0.00019945206054269453
1986-04-24,2.7580460136219247,0.00020410958381548321
1986-04-25,2.7521271543813706,0.0002079452096599422
1986-04-28,2.776579347758106,0.000625479463028581
1986-04-29,2.80694258710951,0.0002065753414206309
1986-04-30,2.8008175056905418,0.00020410958381548321
1986-05-01,2.7781960950946285,0.0002046575284984014
1986-05-02,2.7526817163698016,0.0002065753414206309
1986-05-05,2.7968742000262607,0.0006263013604569109
1986-05-06,2.7941131494145255,0.00020520547318131956
1986-05-07,2.784752068877477,0.0002054794520547945
1986-05-08,2.8422764553104716,0.00020630137561118765
1986-05-09,2.8394173477348557,0.00020164383927436726
1986-05-12,2.827491161400886,0.0006057534152514313
1986-05-13,2.824667301801273,0.0002030136944496468
1986-05-14,2.821850510724657,0.00020328767332312178
1986-05-15,2.79896483929128,0.00020356163913256504
1986-05-16,2.7536446604917906,0.0002054794520547945
1986-05-19,2.7536446604917906,0.0
1986-05-20,2.7481346767205466,0.0
1986-05-21,2.775674455600137,0.0
1986-05-22,2.770165465944249,0.0
1986-05-23,2.775674455600137,0.0
1986-05-27,2.7894423568092206,0.0
1986-05-28,2.7536446604917906,0.0
1986-05-29,2.7489528336583975,0.0023092369389467473
1986-05-30,2.7489528336583975,0.0
1986-06-02,2.713073222235647,0.0
1986-06-03,2.718592948337378,0.0
1986-06-04,2.713073222235647,0.0
1986-06-05,2.7047956213137616,0.0
1986-06-06,2.743432312264382,0.0
1986-06-09,2.7296351840638367,0.0
1986-06-10,2.718592948337378,0.0
1986-06-11,2.715835073517224,0.0
1986-06-12,2.72411287326218,0.0
1986-06-13,2.7379129838087928,0.0
1986-06-16,2.7765524582824095,0.0
1986-06-17,2.7765524582824095,0.0
1986-06-18,2.7682736644220975,0.0
1986-06-19,2.751713094355406,0.0
1986-06-20,2.765514199017374,0.0
1986-06-23,2.7820741726148523,0.0
1986-06-24,2.793110443649176,0.0
1986-06-25,2.798634345035402,0.0
1986-06-26,2.801391424563271,0.0
1986-06-27,2.812432467351303,0.0
1986-06-30,2.837419954466326,0.005870841333886128
1986-07-01,2.837419954466326,0.0
1986-07-02,2.837419954466326,0.0
1986-07-03,2.8568553073190177,0.0
1986-07-07,2.8540793395993878,0.0
1986-07-08,2.826311908303311,0.0
1986-07-09,2.837419954466326,0.0
1986-07-10,2.848523030052562,0.0
1986-07-11,2.848523030052562,0.0
1986-07-14,2.8513019801182593,0.0
1986-07-15,2.8540793395993878,0.0
1986-07-16,2.876288473117927,0.0
1986-07-17,2.8540793395993878,0.0
1986-07-18,2.8513019801182593,0.0
1986-07-21,2.8568553073190177,0.0
1986-07-22,2.8401961210090274,0.0
1986-07-23,2.812430081474449,0.0
1986-07-24,2.7985524299300812,0.0
1986-07-25,2.792997313321682,0.0
1986-07-28,2.773566135753485,0.0
1986-07-29,2.770784600987862,0.0
1986-07-30,2.781895629496945,0.0
1986-07-31,2.815408848726669,0.005952380997433594
1986-08-01,2.815408848726669,0.0
1986-08-04,2.8209981629033085,0.0
1986-08-05,2.809821721603812,0.0
1986-08-06,2.798652239111807,0.0
1986-08-07,2.8070298480384888,0.0
1986-08-08,2.8433379231796043,0.0
1986-08-11,2.8712711729170337,0.0
1986-08-12,2.86847750994407,0.0
1986-08-13,2.8852331254435764,0.0
1986-08-14,2.8880317589933195,0.0
1986-08-15,2.8908244278509274,0.0
