,STOCK,TECH,INTL,GOLD,BOND,LONGT,CASH,REIT
1994-09-23,24.496246337890625,8.486569345292532,4.21978200267641,395.7,2.454477071762085,5.261544005021483,3.141388657977441,6.899645936360204
1994-09-26,24.57545661926269,8.459456635437872,4.183199110612165,395.8,2.454477071762085,5.255801199433902,3.141388657977441,6.889251547859151
1994-09-27,24.6376895904541,8.477622561286609,4.180676270171157,395.8,2.451838731765747,5.238568806209739,3.141388657977441,6.878850565607461
1994-09-28,24.78477668762207,8.522631688084465,4.18950667689731,396.25,2.454477071762085,5.250052429154187,3.141388657977441,6.873650733856681
1994-09-29,24.64901351928711,8.504736980500079,4.188245411737682,395.7,2.4465584754943848,5.23282122886845,3.1382364140101737,6.878850565607461
1994-09-30,24.67729759216309,8.558965818927017,4.161752640950468,394.85,2.463282585144043,5.276750391150458,3.1490097303665032,6.904849064986303
1994-10-03,24.6376895904541,8.540797613933202,4.126429773558849,393.15,2.4579732418060303,5.253631642081331,3.145839977491472,6.8840503973582425
1994-10-04,24.258655548095703,8.287828464227559,4.128952613999857,392.45,2.4553184509277344,5.242072068723696,3.145839977491472,6.837258505351849
1994-10-05,24.202068328857425,8.414178569520745,4.123906622996091,393.7,2.447354793548584,5.213177509437176,3.142670651662971,6.780060356093259
1994-10-06,24.13983726501465,8.351000098156533,4.11381619159731,392.0,2.447354793548584,5.213177509437176,3.142670651662971,6.764464157716233
1994-10-07,24.292591094970703,8.459456635437872,4.106244569056781,392.0,2.4526636600494385,5.23051050713535,3.1490097303665032,6.769663989467014
1994-10-10,24.501909255981445,8.558965818927017,4.112553375828929,391.2,2.4526636600494385,5.23051050713535,3.145839977491472,6.780060356093259
1994-10-11,24.863985061645508,8.730593990137331,4.14030648141052,387.65,2.4606263637542725,5.253631642081331,3.1490097303665032,6.785263484719357
1994-10-12,24.852670669555664,8.70348128028267,4.173107748848133,387.9,2.4553184509277344,5.242072068723696,3.145839977491472,6.759263007215325
1994-10-13,24.971454620361328,8.70348128028267,4.190766701569937,387.25,2.463282585144043,5.270970206825498,3.1490097303665032,6.764464157716233
1994-10-14,25.03936195373535,8.685314214861394,4.228613029646064,387.45,2.465935707092285,5.282525803721709,3.152175426299492,6.774863161842731
1994-10-17,25.033700942993164,8.631086516006995,4.242490047619486,389.0,2.463282585144043,5.276750391150458,3.152175426299492,6.764464157716233
1994-10-18,24.971454620361328,8.649253011642001,4.23744436673747,389.75,2.463282585144043,5.265186046039116,3.152175426299492,6.754064494214672
1994-10-19,25.107250213623047,8.793769042783923,4.227352074608186,391.1,2.4579732418060303,5.253631642081331,3.1490097303665032,6.733269123461929
1994-10-20,24.92053604125977,8.766653483997915,4.234919975687709,391.55,2.4447009563446045,5.201613164325833,3.142670651662971,6.722868141210239
1994-10-21,24.81873321533203,8.748759346199797,4.212212240866383,390.95,2.4447009563446045,5.20739454158922,3.142670651662971,6.6812747622045
1994-10-24,24.603740692138672,8.70348128028267,4.208429375752749,389.3,2.4393906593322754,5.184277383104663,3.1394994041250817,6.67087180182762
1994-10-25,24.64334487915039,8.712428064288593,4.183199110612165,389.2,2.4393906593322754,5.178494415256706,3.1394994041250817,6.665673288826967
1994-10-26,24.70558357238769,8.847995602065785,4.18950667689731,388.9,2.4367377758026123,5.172715423870174,3.136336697517809,6.665673288826967
1994-10-27,24.87529563903809,8.884326883976987,4.195813622938956,389.15,2.4393906593322754,5.184277383104663,3.1394994041250817,6.655277581575786
1994-10-28,25.305252075195312,9.010676989270172,4.199599279148345,387.7,2.447354793548584,5.224727936933537,3.1394994041250817,6.650076431074877
1994-10-31,25.231712341308597,9.037791978269912,4.241228472338107,383.85,2.4617726802825928,5.258465826233679,3.157646105882596,6.629280400947072
1994-11-01,25.02803611755371,9.037791978269912,4.248797303782881,384.5,2.451091766357422,5.206117302180044,3.1512831125733376,6.582484552690297
1994-11-02,24.926218032836918,8.929337150347383,4.23365871052808,383.85,2.44575309753418,5.188667794162166,3.1480975589766658,6.556488690811709
1994-11-03,25.00542449951172,8.911440733404188,4.195813622938956,383.8,2.443084239959717,5.194481778409224,3.1480975589766658,6.556488690811709
1994-11-04,24.716896057128903,8.748759346199797,4.1869825959693,383.8,2.437741756439209,5.159580774142756,3.141732216911488,6.5356900231836494
1994-11-07,24.767803192138672,8.721646066558868,4.180676270171157,382.7,2.435072898864746,5.159580774142756,3.141732216911488,6.530488213307677
1994-11-08,24.909238815307617,8.902222731133914,4.188245411737682,384.65,2.437741756439209,5.171215502621291,3.141732216911488,6.509693501929998
1994-11-09,24.897933959960938,8.92038808719638,4.156706649946701,383.6,2.44575309753418,5.200297750886993,3.1449147811824445,6.514890696180525
1994-11-10,24.84701156616211,8.875107742134174,4.133999225247125,384.2,2.443084239959717,5.177030282160634,3.141732216911488,6.483694343176094
1994-11-11,24.73952865600586,8.83904767848732,4.1352614207720055,385.3,2.440414428710937,5.171215502621291,3.141732216911488,6.473297317174786
1994-11-14,24.94318580627441,9.028842915118911,4.111291180304049,385.1,2.44575309753418,5.200297750886993,3.141732216911488,6.468093529173624
1994-11-15,24.94318580627441,9.001727356332902,4.14030648141052,386.7,2.4484219551086426,5.223564821967211,3.138549012070736,6.488892856176747
1994-11-16,24.92053604125977,9.037791978269912,4.123906622996091,386.25,2.440414428710937,5.194481778409224,3.138549012070736,6.478490555174932
1994-11-17,24.813072204589844,8.992782281685788,4.121384092676833,386.75,2.435072898864746,5.177030282160634,3.1353643125671256,6.452496012046471
1994-11-18,24.813072204589844,9.010676989270172,4.110030535387921,384.0,2.437741756439209,5.182845459346119,3.1353643125671256,6.442099645420227
1994-11-21,24.53586196899414,8.92038808719638,4.086061845528716,383.4,2.435072898864746,5.177030282160634,3.1321815347729043,6.395303137788389
1994-11-22,24.08892822265625,8.676366291282932,4.062092535426011,383.8,2.437741756439209,5.194481778409224,3.1321815347729043,6.338110263530306
1994-11-23,24.094579696655277,8.685314214861394,4.022984942190255,384.7,2.4564335346221924,5.275921298943692,3.141732216911488,6.348507289531614
1994-11-24,24.094579696655277,8.685314214861394,4.022984942190255,384.3,2.4564335346221924,5.275921298943692,3.141732216911488,6.348507289531614
1994-11-25,24.094579696655277,8.784819409846651,4.017938951186488,384.85,2.4564335346221924,5.287554436837659,3.138549012070736,6.395303137788389
1994-11-28,24.332185745239254,8.820880613066045,4.0267693579126425,384.0,2.4484219551086426,5.258465826233679,3.1321815347729043,6.379706939411364
1994-11-29,24.38877487182617,8.938554582831388,4.030555014122032,383.2,2.437741756439209,5.229387952075543,3.125818541463646,6.374506448285519
1994-11-30,24.3095817565918,8.830099185122588,4.0330772343195385,383.1,2.457348585128784,5.291430293786983,3.140529867403957,6.395303137788389
1994-12-01,24.05497932434082,8.676366291282932,4.029292818597151,380.1,2.45466423034668,5.279722796064401,3.140529867403957,6.400505607039424
1994-12-02,24.292591094970703,8.775874335199537,3.9864020501260105,379.0,2.465405225753784,5.332400571123888,3.140529867403957,6.390104624787735
1994-12-05,24.303903579711918,8.793769042783923,4.01667799614861,376.6,2.4600327014923096,5.320695856924302,3.1341303616163136,6.410899995540478
1994-12-06,24.303903579711918,8.793769042783923,4.015416730988981,375.75,2.470776319503784,5.373381584906635,3.140529867403957,6.400505607039424
1994-12-07,24.190752029418945,8.613191238636338,4.006585083775825,377.0,2.465405225753784,5.338261079969599,3.137326804899521,6.384905452412018
1994-12-08,23.879608154296875,8.432344495369481,3.970001261346329,376.2,2.462719440460205,5.355813975984484,3.1341303616163136,6.384905452412018
1994-12-09,23.97579002380371,8.504736980500079,3.9384637400423497,376.5,2.465405225753784,5.355813975984484,3.1341303616163136,6.384905452412018
1994-12-12,24.10590171813965,8.486569345292532,3.935940899601342,377.15,2.457348585128784,5.326554775185444,3.127734485724182,6.4379785512733365
1994-12-13,24.151138305664062,8.441290709589135,3.927109562509936,379.1,2.4600327014923096,5.355813975984484,3.127734485724182,6.496360278770914
1994-12-14,24.400096893310547,8.540797613933202,3.946031641121873,380.5,2.465405225753784,5.349964601230759,3.1341303616163136,6.586589821835664
1994-12-15,24.422718048095703,8.558965818927017,3.970001261346329,379.2,2.465405225753784,5.349964601230759,3.137326804899521,6.745816371545318
1994-12-16,24.61505126953125,8.531849690354738,3.980093243353862,380.35,2.465405225753784,5.355813975984484,3.1341303616163136,6.809504749553964
1994-12-19,24.56980323791504,8.495518408443536,3.988924580445268,379.2,2.465405225753784,5.361676075414764,3.1341303616163136,6.814813378190222
1994-12-20,24.52454376220703,8.486569345292532,3.997756227658424,381.9,2.465405225753784,5.355813975984484,3.137326804899521,6.814813378190222
1994-12-21,24.660329818725582,8.486569345292532,3.99646581105424,382.05,2.468088150024414,5.361676075414764,3.137326804899521,6.846656578131951
1994-12-22,24.660329818725582,8.721646066558868,4.010643647125729,381.55,2.462719440460205,5.349964601230759,3.130937121182087,6.894424345232328
1994-12-23,24.688600540161133,8.62421261445003,4.015797560498699,381.55,2.462719440460205,5.373381584906635,3.127734485724182,6.899732314493523
1994-12-27,24.83003616333008,8.678798708868035,4.015797560498699,381.55,2.470776319503784,5.408499703966817,3.1341303616163136,6.905038965004591
1994-12-28,24.74394989013672,8.569631078322182,4.019665088850243,381.75,2.468088150024414,5.367523064291636,3.130937121182087,6.910346274890723
1994-12-29,24.76117515563965,8.724373633431645,4.033840443947728,383.25,2.462719440460205,5.355813975984484,3.130937121182087,6.915649628526474
1994-12-30,24.66360282897949,8.669791527517528,4.057038481256729,383.25,2.4773080348968506,5.377208531380453,3.147008803846333,7.00587851221616
1995-01-03,24.65784454345703,8.533331704442078,4.028685290087755,380.9,2.469204425811768,5.353440426160895,3.1437893000504613,6.920960894662987
1995-01-04,24.75543594360352,8.569631078322182,3.999043853166852,375.6,2.480008363723755,5.3950338150028365,3.150219553188324,6.910346274890723
1995-01-05,24.73245620727539,8.533331704442078,4.001620344670712,375.3,2.4719040393829346,5.365322888186105,3.147008803846333,6.878499778073678
1995-01-06,24.749691009521484,8.605928742843476,3.9771353020967832,375.2,2.474604845046997,5.3831501600392,3.147008803846333,6.841349927620882
1995-01-09,24.76117515563965,8.651506516338436,3.966824684255088,372.4,2.4719040393829346,5.371266902721706,3.1437893000504613,6.814813378190222
1995-01-10,24.80708122253418,8.751667535320053,3.9732687041104913,374.1,2.4773080348968506,5.3831501600392,3.150219553188324,6.793583479270632
1995-01-11,24.812822341918945,8.733381384568421,3.982288905348003,375.6,2.480008363723755,5.389088607528808,3.153432224239703,6.767038357964147
1995-01-12,24.80708122253418,8.733381384568421,3.968113860372269,380.5,2.480008363723755,5.371266902721706,3.153432224239703,6.767038357964147
1995-01-13,25.042409896850582,8.806250211020439,3.9578038627740746,378.6,2.493516206741333,5.4188007272839664,3.1662908088060395,6.804195461542641
1995-01-16,25.2318115234375,8.869841207643871,3.984868498069368,377.55,2.493516206741333,5.424736391250579,3.1662908088060395,6.820117391201037
1995-01-17,25.26052665710449,8.933429355335955,3.964247262385977,379.8,2.493516206741333,5.4306871657706,3.1630787783244565,6.830733989098492
1995-01-18,25.2490291595459,8.970001087052948,3.961669220273365,382.6,2.490817785263061,5.4306871657706,3.159862477377565,6.82542667921236
1995-01-19,25.09981346130371,8.951714936301316,3.934606135586825,381.9,2.488111972808838,5.406916674674188,3.159862477377565,6.804195461542641
1995-01-20,24.985013961791992,8.760674716670557,3.9165629420160455,383.85,2.480008363723755,5.371266902721706,3.1566515145123097,6.777656933986791
1995-01-23,25.036678314208984,8.833543543122577,3.814750281420779,382.35,2.480008363723755,5.365322888186105,3.1566515145123097,6.724584494500537
1995-01-24,25.042409896850582,8.85155562667851,3.8482583163279744,381.3,2.4773080348968506,5.353440426160895,3.1566515145123097,6.724584494500537
1995-01-25,25.128501892089844,8.796970671833044,3.863724088029642,381.45,2.485412359237671,5.389088607528808,3.1630787783244565,6.713970534103336
1995-01-26,25.18016624450684,8.68780418085973,3.881766971478671,381.35,2.490817785263061,5.406916674674188,3.1662908088060395,6.68743266592255
1995-01-27,25.28921890258789,8.706090331611362,3.876611197375197,378.4,2.5043249130249023,5.460388151433772,3.175936081751201,6.69804464819456
1995-01-30,25.19739532470703,8.569631078322182,3.9165629420160455,375.9,2.5043249130249023,5.454451294528734,3.179150460988703,6.682124037286291
1995-01-31,25.30069732666016,8.669791527517528,3.9152740760206144,374.9,2.5244319438934326,5.518418641215211,3.1962784432469395,6.69804464819456
1995-02-01,25.30069732666016,8.68780418085973,3.903674592183488,376.25,2.5162782669067383,5.482546982715307,3.186587049276449,6.713970534103336
1995-02-02,25.432714462280277,8.77895915806338,3.9126972743950046,375.9,2.5135622024536133,5.488529171280572,3.186587049276449,6.713970534103336
1995-02-03,25.754125595092773,8.888124509464154,3.9139855201469342,375.65,2.53801703453064,5.560271295341953,3.20273858964196,6.7086619054670775
1995-02-06,25.89762115478516,8.98801487996769,3.938472733573117,374.5,2.5325844287872314,5.554295866761108,3.1995113990085327,6.719276525239341
1995-02-07,25.886154174804688,8.979007128830915,3.9371835574559353,374.5,2.5325844287872314,5.548319642887978,3.1995113990085327,6.740505105408805
1995-02-08,25.90337562561035,9.106460910128398,3.925583453375308,374.6,2.5325844287872314,5.548319642887978,3.20273858964196,6.761736982453587
1995-02-09,25.85744857788086,9.115466382120095,3.925583453375308,376.6,2.527148485183716,5.530380632468887,3.1962784432469395,6.777656933986791
1995-02-10,25.932079315185547,9.215626831315442,3.9487814906843086,376.4,2.5217127799987797,5.512443212634365,3.1930484768110623,6.782967540748241
1995-02-13,25.949296951293945,9.17004905782048,3.951359842918672,374.5,2.5217127799987797,5.518418641215211,3.1930484768110623,6.7882761693845
1995-02-14,26.000938415527344,9.188334638785845,3.941049535198727,376.0,2.5325844287872314,5.548319642887978,3.20273858964196,6.793583479270632
1995-02-15,26.110004425048828,9.251926205195543,3.946204689058699,376.6,2.540736198425293,5.572233684241772,3.209207704014128,6.814813378190222
1995-02-16,26.110004425048828,9.206348431700585,3.946204689058699,376.75,2.5461697578430176,5.572233684241772,3.2156697721185363,6.782967540748241
1995-02-17,25.97799301147461,9.088174759376766,3.9629596368775486,378.25,2.543452739715576,5.560271295341953,3.212443222054905,6.756428353817328
1995-02-20,25.97799301147461,9.088174759376766,3.9629596368775486,379.2,2.543452739715576,5.560271295341953,3.212443222054905,6.756428353817328
1995-02-21,26.01817321777344,9.0791687175988,3.959092108526004,378.65,2.540736198425293,5.548319642887978,3.212443222054905,6.761736982453587
1995-02-22,26.15017318725586,9.179055669384718,3.947492934810629,379.2,2.5543212890625,5.590169513491724,3.22213162669968,6.782967540748241
1995-02-23,26.25349235534668,9.215626831315442,3.9629596368775486,379.5,2.5543212890625,5.584190506095597,3.225366077124131,6.782967540748241
1995-02-24,26.32236671447754,9.15176404664139,3.9358946914605046,377.75,2.5543212890625,5.590169513491724,3.225366077124131,6.798886832906383
1995-02-27,26.09276580810547,9.06088085748836,3.88047810548324,375.6,2.565195083618164,5.620062164595502,3.231829639891398,6.7882761693845
1995-02-28,26.28219413757324,9.251926205195543,3.9139855201469342,376.4,2.579399585723877,5.669360345091296,3.2474166247431606,6.804195461542641
1995-03-01,26.20184135437012,9.161043585828784,3.9088303662869617,375.7,2.579399585723877,5.663347537773071,3.2474166247431606,6.804195461542641
1995-03-02,26.167407989501957,9.206348431700585,3.943627267189588,374.75,2.571204900741577,5.639303068484592,3.244165519504008,6.798886832906383
1995-03-03,26.190357208251957,9.3338016432118,3.982288905348003,377.25,2.5630061626434326,5.603229803390525,3.24092252814894,6.7988901297817
1995-03-06,26.20757102966309,9.3338016432118,4.026109108705647,378.85,2.5575408935546875,5.5851933696665625,3.237670995863256,6.782766431353873
1995-03-07,26.023902893066406,9.215626831315442,4.008066225256618,382.0,2.554811954498291,5.561141742747521,3.2344254422290035,6.750516396997964
1995-03-08,26.06981468200684,9.3338016432118,3.9797127239658954,380.0,2.5657379627227783,5.609237838955042,3.24092252814894,6.7558909631405735
1995-03-09,26.087034225463867,9.342806545417226,3.9887347859339095,380.9,2.5739331245422363,5.627273477386719,3.244165519504008,6.7558909631405735
1995-03-10,26.43717193603516,9.342806545417226,3.9165629420160455,381.4,2.582134962081909,5.657334730454847,3.2474166247431606,6.761263551157992
1995-03-13,26.46586799621582,9.415676511441784,3.9358946914605046,385.5,2.5848658084869385,5.669360345091296,3.250662178377413,6.772016639693591
1995-03-14,26.615087509155277,9.515838100209669,3.9101195424041433,384.7,2.595794677734375,5.723468453324757,3.2571594778206148,6.772016639693591
1995-03-15,26.563446044921875,9.470258047569631,3.966824684255088,386.15,2.593064069747925,5.723468453324757,3.2571594778206148,6.7773885683359465
1995-03-16,26.75286102294922,9.497552519244309,3.966824684255088,383.7,2.5985279083251958,5.723468453324757,3.2571594778206148,6.788139019371291
1995-03-17,26.758581161499023,9.488544768107532,3.9487814906843086,382.65,2.593064069747925,5.705428838431656,3.2571594778206148,6.782766431353873
1995-03-20,26.79302406311035,9.543128013594188,3.946204689058699,382.2,2.590331077575684,5.693405609672061,3.2571594778206148,6.788139019371291
1995-03-21,26.735633850097656,9.552135764730965,3.969401796002448,382.9,2.587596893310547,5.669360345091296,3.253910721337381,6.788139019371291
1995-03-22,26.77021598815918,9.552135764730965,3.932437454184985,382.25,2.582134962081909,5.657334730454847,3.250662178377413,6.809637283941727
1995-03-23,26.781768798828125,9.597712398653384,3.925954048867257,383.45,2.582134962081909,5.651323911367334,3.250662178377413,6.820383119351629
1995-03-24,27.05280113220215,9.470258047569631,3.924656189341059,382.1,2.593064069747925,5.705428838431656,3.26040631259446,6.815011850084337
1995-03-27,27.185443878173828,9.779476497814365,3.938923650598467,382.2,2.5985279083251958,5.729486430042832,3.26040631259446,6.815011850084337
1995-03-28,27.22582244873047,9.861352505616887,3.992098986684255,381.7,2.587596893310547,5.687395983522975,3.253910721337381,6.804263377174182
1995-03-29,27.185443878173828,9.661303965063086,4.024523766316657,383.0,2.587596893310547,5.705428838431656,3.253910721337381,6.7988901297817
1995-03-30,27.13932991027832,9.58843171989345,4.006365827698161,383.4,2.5848658084869385,5.681387550312315,3.250662178377413,6.820383119351629
1995-03-31,27.058576583862305,9.5611423762952,4.062136572714594,392.0,2.5969555377960205,5.710418104579514,3.265031013000004,6.831140164137609
1995-04-03,27.12200164794922,9.58843171989345,4.028415484164746,392.3,2.605199813842773,5.746711665636434,3.271560127409752,6.804263377174182
1995-04-04,27.312318801879883,9.58843171989345,4.05305713822272,391.7,2.607948541641236,5.746711665636434,3.271560127409752,6.7988901297817
1995-04-05,27.33538818359375,9.497552519244309,4.101046618395227,392.05,2.607948541641236,5.746711665636434,3.2748238305215644,6.788139019371291
1995-04-06,27.36423110961914,9.379377707347947,4.114014359395934,393.4,2.6106979846954346,5.758813230686069,3.2780905229590926,6.772016639693591
1995-04-07,27.387306213378903,9.479265798706408,4.134766776579823,393.1,2.607948541641236,5.73461367940208,3.2780905229590926,6.750516396997964
1995-04-10,27.421890258789062,9.597712398653384,4.159409671124799,389.3,2.607948541641236,5.73461367940208,3.2748238305215644,6.750516396997964
1995-04-11,27.34115982055664,9.679588406455908,4.13217229801443,390.0,2.6106979846954346,5.746711665636434,3.2780905229590926,6.7343933579452
1995-04-12,27.427669525146484,9.761463274685893,4.147736068189283,390.05,2.61344575881958,5.758813230686069,3.2780905229590926,6.723646203785172
1995-04-13,27.54300880432129,9.806769260130231,4.174972821056151,389.2,2.618941068649292,5.770913602797277,3.2846198508921063,6.707522505357345
1995-04-17,27.375770568847656,9.77047159560894,4.18794242278736,389.2,2.618941068649292,5.752763044630465,3.287887397422696,6.7182690001423095
1995-04-18,27.34115982055664,9.688594448233877,4.225553988698295,392.85,2.618941068649292,5.746711665636434,3.2911517411043048,6.723646203785172
1995-04-19,27.312318801879883,9.552135764730965,4.232040805355279,395.55,2.6161935329437256,5.752763044630465,3.287887397422696,6.6860229220367815
1995-04-20,27.33538818359375,9.58843171989345,4.2229613708634055,393.3,2.6244373321533203,5.770913602797277,3.2911517411043048,6.6698992236089545
1995-04-21,27.50263023376465,9.63401120274722,4.243715028534297,390.35,2.6244373321533203,5.776967765314305,3.2911517411043048,6.702143982964355
1995-04-24,27.75060272216797,9.743176554147992,4.235930972594616,390.65,2.6244373321533203,5.789060184502667,3.287887397422696,6.691396169429264
1995-04-25,27.71021270751953,9.816047659745088,4.295593435459138,389.75,2.6244373321533203,5.789060184502667,3.287887397422696,6.707522505357345
1995-04-26,27.739072799682617,9.90692970932558,4.228149087507189,388.9,2.6244373321533203,5.789060184502667,3.2846198508921063,6.712895093374764
1995-04-27,27.79098320007324,9.961515233957314,4.24760364516488,386.35,2.618941068649292,5.776967765314305,3.281357001873356,6.723646203785172
1995-04-28,27.854421615600582,10.04338896261476,4.226851848224493,389.75,2.631103277206421,5.8049509196425975,3.2984205001054376,6.723646203785172
1995-05-01,27.837120056152344,9.952505773461729,4.234634663677171,387.2,2.628337144851685,5.798870910126318,3.2951384339928,6.729020769927781
1995-05-02,27.87172508239746,9.943226234274334,4.28132597420173,388.55,2.633866548538208,5.817125651582422,3.301704274404199,6.7182690001423095
1995-05-03,28.1773681640625,10.161563774511118,4.292998646771994,388.7,2.644921064376831,5.859711565195627,3.308268833676005,6.766640754800855
1995-05-04,28.188899993896484,10.143549411810106,4.315045512142824,390.1,2.6587393283843994,5.914477380148508,3.3148316847616885,6.7988901297817
1995-05-05,28.171606063842773,10.06167454358012,4.295593435459138,391.0,2.678086280822754,5.987492767157641,3.3279593086424435,6.874135374528355
1995-05-08,28.384986877441406,10.225423140467552,4.3332050013700725,391.0,2.678086280822754,5.993581127242909,3.324677242529805,6.933254283346928
1995-05-09,28.373443603515625,10.198131517724224,4.321531088312805,388.1,2.6863768100738525,6.042264149156514,3.3345266437167003,7.019250638503992
1995-05-10,28.419586181640625,10.125262691272203,4.292998646771994,383.2,2.6808485984802246,6.017925421722708,3.3279593086424435,7.0622451895196745
1995-05-11,28.42536163330078,10.280008665099286,4.235930972594616,383.65,2.678086280822754,6.005748701552172,3.324677242529805,7.040746265574174
1995-05-12,28.4887752532959,10.361886952046888,4.199616025722877,384.6,2.6753220558166504,6.005748701552172,3.324677242529805,7.00849886871852
1995-05-15,28.615650177001957,10.416465639243388,4.195724928118288,383.75,2.683612108230591,6.042264149156514,3.3279593086424435,6.997749077058238
1995-05-16,28.644495010375977,10.516352591029303,4.19831878644018,383.85,2.691903114318848,6.084858413338708,3.33124094770855,7.00849886871852
1995-05-17,28.581056594848636,10.607506998446686,4.200912024518571,382.9,2.691903114318848,6.084858413338708,3.33124094770855,6.997749077058238
1995-05-18,28.1773681640625,10.45276558290976,4.149033617593729,383.0,2.683612108230591,6.054430132881207,3.324677242529805,6.944005393757337
1995-05-19,28.171606063842773,10.489064387003596,4.149033617593729,383.0,2.683612108230591,6.060514516505052,3.324677242529805,6.944005393757337
1995-05-22,28.41380500793457,10.625524779865316,4.124391343292255,381.55,2.6808485984802246,6.054430132881207,3.324677242529805,6.944005393757337
1995-05-23,28.679094314575195,10.807558957718106,4.150330546754676,382.0,2.6891398429870605,6.078768065022729,3.33124094770855,6.927881035954446
1995-05-24,28.68486213684082,10.75297457265891,4.177566989499793,383.1,2.702960729598999,6.151781066155008,3.337804652887295,6.933254283346928
1995-05-25,28.69062614440918,10.771261293196812,4.228149087507189,385.8,2.7084877490997314,6.170044953472385,3.3410867189999327,6.933254283346928
1995-05-26,28.42536163330078,10.634802039907632,4.270950851035913,385.5,2.7057251930236816,6.151781066155008,3.3410867189999327,6.922506469811837
1995-05-30,28.42536163330078,10.307300287842612,4.2774339462318895,385.75,2.716778039932251,6.206550062277027,3.347653627027659,6.944005393757337
1995-05-31,28.95590209960937,10.45276558290976,4.2307444964378345,384.3,2.7351233959198,6.242041173418718,3.365137552569336,6.970875586970129
1995-06-01,28.96744155883789,10.52563326978924,4.31374951334713,383.5,2.7434611320495605,6.2787641923093584,3.3750347829676826,7.003121665075656
1995-06-02,28.92131233215332,10.570936976088502,4.296890364620084,384.15,2.760140180587769,6.3399615359683406,3.3849322268892945,7.0622451895196745
1995-06-05,29.0827751159668,10.75297457265891,4.298186673537528,383.25,2.757361888885498,6.34607733363743,3.3849322268892945,7.110616284803156
1995-06-06,29.088563919067383,10.61651759851481,4.265762204026877,384.2,2.7545831203460693,6.352198300706369,3.381636281764405,7.126739983230984
1995-06-07,28.95590209960937,10.671098564856386,4.282623213484427,385.9,2.7434611320495605,6.315480451215579,3.3717369161334045,7.110616284803156
1995-06-08,28.915529251098636,10.75297457265891,4.243715028534297,385.05,2.7379040718078613,6.291003740570384,3.365137552569336,7.105241059285484
1995-06-09,28.679094314575195,10.734688991693549,4.25149505289122,386.4,2.718445062637329,6.193088149774469,3.351943522953038,7.072599356141854
1995-06-12,28.84056282043457,10.761984033154496,4.212585317332336,387.5,2.7212259769439697,6.211449460396718,3.3585366943424098,7.083479704064709
1995-06-13,29.128910064697266,10.843856622239402,4.199616025722877,387.0,2.7490222454071045,6.321601020638376,3.378328806383184,7.116120088458212
1995-06-14,29.157751083374023,10.871148244982727,4.21517948577598,387.75,2.7490222454071045,6.309366641777202,3.378328806383184,7.1324468744055975
1995-06-15,29.192365646362305,10.998602596066483,4.19831878644018,388.5,2.7434611320495605,6.28488555702444,3.3717369161334045,7.165088577549227
1995-06-16,29.336524963378903,11.126055807577696,4.213883176858534,391.3,2.7406814098358154,6.2787641923093584,3.3717369161334045,7.165088577549227
1995-06-19,29.63064193725586,11.426264797326846,4.219070583380567,390.5,2.7490222454071045,6.321601020638376,3.378328806383184,7.1433285410785805
1995-06-20,29.619115829467773,11.635319379658617,4.228149087507189,390.75,2.7462432384490967,6.303245674708262,3.3750347829676826,7.127002414506258
1995-06-21,29.56698036193848,11.183901649244325,4.241260104756667,390.7,2.7490222454071045,6.327720794768888,3.3750347829676826,7.105245015535864
1995-06-22,29.949222564697266,11.423832949528013,4.259614350443282,389.65,2.760140180587769,6.376678590166846,3.381636281764405,7.105245015535864
1995-06-23,29.87973022460937,11.396127661952924,4.270103598413315,389.2,2.7545831203460693,6.358318472483024,3.378328806383184,7.088917570213415
1995-06-26,29.57855987548828,11.229894796929852,4.250436917478224,389.0,2.7518019676208496,6.333840966545544,3.3750347829676826,7.067160171243022
1995-06-27,29.48588752746582,11.035956644331694,4.238637715233721,389.4,2.7462432384490967,6.321601020638376,3.3717369161334045,7.056277185819913
1995-06-28,29.619115829467773,11.10992857700174,4.200617408855515,388.25,2.7490222454071045,6.34607733363743,3.3750347829676826,7.067160171243022
1995-06-29,29.57277488708496,11.2393122243945,4.184884932448345,387.3,2.732342004776001,6.266533789909607,3.361841820967712,7.0290759863252426
1995-06-30,29.624876022338867,11.276163721169889,4.195373560174875,387.05,2.7533092498779297,6.312672671804562,3.3857139355639654,7.116120088458212
1995-07-03,29.75811195373535,11.3038667295999,4.209794221577073,384.5,2.7533092498779297,6.312672671804562,3.3857139355639654,7.116120088458212
1995-07-04,29.75811195373535,11.3038667295999,4.209794221577073,384.75,2.7533092498779297,6.312672671804562,3.3857139355639654,7.116120088458212
1995-07-05,29.77549171447754,11.396127661952924,4.256992891285588,384.25,2.7561047077178955,6.331130610439399,3.389025894933761,7.1324468744055975
1995-07-06,30.14617729187012,11.627193087880975,4.280590985652844,384.15,2.7728750705718994,6.398811176802986,3.4022972199721377,7.165088577549227
1995-07-07,30.279375076293945,11.922533823742302,4.280590985652844,385.75,2.7784669399261475,6.398811176802986,3.4022972199721377,7.224930820812463
1995-07-10,30.32571029663086,12.051917471135065,4.359255538540953,385.8,2.7784669399261475,6.404965148501739,3.4022972199721377,7.241252991134404
1995-07-11,30.192502975463867,11.839416821444498,4.373674959456148,384.75,2.7728750705718994,6.368044499478359,3.395658781650499,7.25213531718245
